rule_id,compound_class,subclass,source_entity,target_entity,source_entity_id,target_entity_id,transformation_name,evidence_type,template_support_level,candidate_policy,propagation_policy,reaction_arity,reactant_entities,product_entities,anchor_reactant_index,network_anchor_role,resolved_network_anchor_count,anchor_resolution_stage,reaction_type,reaction_operator,formula_equation,reactant_form_ids,product_form_ids,fragment_evidence_contract,calculated_delta_mass,chemical_validation_status,product_resolution_status,derivation_id,delta_mass,direction,repeatable,max_repeat,required_context,evidence_ids,review_status,review_note
tr_f7915183648c39,ginsenoside,,Ginsenoside Re,G-Rg1,entity_23d34ff9f882b214,entity_11d5cf053633d1b5,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_23d34ff9f882b214"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C48H82O18 -> C42H72O14,"[""form_db88fdae80105092""]","[""form_f8fd40e1318431a4""]",{},-146.057909,valid,unique_reported_entity,derivation_d02e069f58fef4,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_53b22a82f4519a,ginsenoside,,20-(R)-ginsenoside,ginsenoside Rh1,entity_e664126c0e257d7d,entity_62384753ece5380a,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_e664126c0e257d7d"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_62384753ece5380a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C42H72O13 -> C36H62O9,"[""form_95732d1d763cd9d6""]","[""form_1c95210068583a55""]",{},-146.057909,valid,unique_reported_entity,derivation_383e460192dcfc,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0de7a42e8385cf,ginsenoside,,Oxidated-protopan axatriol+Glc+Rha,Oxidated-protopan axatriol+Glc,entity_ee685836be12c16e,entity_523d29e7fb0d53f4,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_ee685836be12c16e"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_523d29e7fb0d53f4"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C42H72O14 -> C36H62O10,"[""form_964f9b73ec20faf8""]","[""form_4f453f5ee457eaf5""]",{},-146.057909,valid,unique_reported_entity,derivation_62a6e19184ec89,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_854dc94d845782282241;chunk_8b0d4fd16f7534c1e694;chunk_c1077fde30e2da8f2a3b,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_752db404eb885c,ginsenoside,,notoginsenoside R2,ginsenoside Rh1,entity_9a56f24d40f60377,entity_62384753ece5380a,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_9a56f24d40f60377"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_62384753ece5380a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C41H70O13 -> C36H62O9,"[""form_9cd8e06e3537bc21""]","[""form_1c95210068583a55""]",{},-132.042259,valid,unique_reported_entity,derivation_99df315148c35f,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_b7d0272b8f35c0,ginsenoside,,Double bond hydrated-protopana xatriol+2Glc+Malon yl Glc+Xyl/Ara,Double bond hydrated-protopana xatriol+3Glc+Xyl/Ar,entity_44a6eb09ecdda725,entity_df92473a3cde64b5,loss of reported malonyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_44a6eb09ecdda725"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_df92473a3cde64b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_malonyl_component,C56H94O27 -> C53H92O24,"[""form_4797412c949a5a7b""]","[""form_1d3d2baa71a223fd""]",{},-86.000394,valid,unique_reported_entity,derivation_c71007c578b3b6,-86.000394,source_to_target,FALSE,1,real resolved network anchor,chunk_772144b2e1305d68f4bc;chunk_2ee26889a566d55b31ef;chunk_8b0d4fd16f7534c1e694;chunk_8bdacd1fb3e8babbc78b,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_203bad397c1d2c,ginsenoside,,G-Re,20-(R)-ginsenoside,entity_6c49b2d9ef82cc1f,entity_e664126c0e257d7d,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_6c49b2d9ef82cc1f"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e664126c0e257d7d"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O18 -> C42H72O13,"[""form_a97c57706d000e7e""]","[""form_95732d1d763cd9d6""]",{},-162.052823,valid,unique_reported_entity,derivation_8cefe0c1f63539,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_1bbdc447c09692,ginsenoside,,NG-R1,G-Rf,entity_1ee60b1343a52861,entity_fc7578bb143494c5,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1ee60b1343a52861"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C47H80O18 -> C42H72O14,"[""form_dc88233ef5b85141""]","[""form_3892af7899663cbb""]",{},-132.042259,valid,unique_reported_entity,derivation_820841a9874039,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_e8622fee664c69,ginsenoside,,Ginsenoside Re,Ginsenoside Rg1,entity_23d34ff9f882b214,entity_d96110b1470152a6,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_23d34ff9f882b214"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C48H82O18 -> C42H72O14,"[""form_db88fdae80105092""]","[""form_7e15527b576a6354""]",{},-146.057909,valid,unique_reported_entity,derivation_a9565ac7f64f4d,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_531e6c51b597c7,ginsenoside,,G-Rg6 isomer,G-Rh4 isomer,entity_33eec038f7516ba2,entity_b1be0331ce00b772,loss of reported rha component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_33eec038f7516ba2"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_b1be0331ce00b772"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_rha_component,C42H70O12 -> C36H60O8,"[""form_606c8c7a39ed855e""]","[""form_8a4e86d1037d82d8""]",{},-146.057909,valid,unique_reported_entity,derivation_1ec5e1f2ec0966,-146.057909,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_0a3bb7915b3faba443f9;chunk_78f14995cf874219e7db;chunk_cd666b06466a5a2b5984,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_c1e77f1acb06aa,ginsenoside,,koryoginsenoside,20-Gluco-ginsenosi de Rf,entity_ad12e53dcb453643,entity_cac1b3640c78d11c,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_ad12e53dcb453643"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_cac1b3640c78d11c"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O24 -> C48H82O19,"[""form_fb90cd582faea142""]","[""form_66da91efb8fdb792""]",{},-162.052823,valid,unique_reported_entity,derivation_8fff1b69d31c79,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_4d4bb0ef118d03837386;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_604f020a428c48,ginsenoside,,ginsenoside Re3,G-Rg1,entity_6853db04e14ae862,entity_11d5cf053633d1b5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_6853db04e14ae862"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_d9656570fb5502cc""]","[""form_f8fd40e1318431a4""]",{},-162.052823,valid,unique_reported_entity,derivation_aabfae279f5de5,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_acc6e934be5d2cae972b;chunk_b9378f3b91b1ce003c5a,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_276dd35d5918ee,ginsenoside,,ginsenoside Rs2,Ginsenoside Rc,entity_65badd991c896f99,entity_56af8ed5402cfe0b,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_65badd991c896f99"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_56af8ed5402cfe0b"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C55H92O23 -> C53H90O22,"[""form_919a469420f7e72a""]","[""form_1be600cfda8b63c2""]",{},-42.010565,valid,unique_reported_entity,derivation_646a062cc7aca5,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_2c82b7e414372849f471;chunk_422e82f9c16efd5c8866;chunk_784ca4f837c7a19c3aad;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_dfe14c579a6b80,ginsenoside,,ginsenoside Re3,Ginsenoside Rg1,entity_6853db04e14ae862,entity_d96110b1470152a6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_6853db04e14ae862"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_d9656570fb5502cc""]","[""form_7e15527b576a6354""]",{},-162.052823,valid,unique_reported_entity,derivation_689c1c95d8d427,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_acc6e934be5d2cae972b;chunk_b9378f3b91b1ce003c5a,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_6c3cf7d4687dcb,ginsenoside,,G-Ra1,G-Rb2,entity_0e0a32a9e1a4d4c1,entity_54bdab51a5ed7d7c,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_0e0a32a9e1a4d4c1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_54bdab51a5ed7d7c"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C58H98O26 -> C53H90O22,"[""form_e60310999e8e4879""]","[""form_f66295bbcdc4b08d""]",{},-132.042259,valid,unique_reported_entity,derivation_de8c6591df4764,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_44d4a4e6539fd0f822c9;chunk_784ca4f837c7a19c3aad;chunk_aca53f9764a6bda613c7;chunk_e67625aea59d74264f63,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_b23ad20fe0979a,ginsenoside,,ginsenoside Re1,Ginsenoside Rg1,entity_2ec6b6cd03228d6e,entity_d96110b1470152a6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2ec6b6cd03228d6e"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_ee6afa69e4cbce36""]","[""form_7e15527b576a6354""]",{},-162.052823,valid,unique_reported_entity,derivation_3ee8f1af10f8a0,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_17559ab5861cab223c30;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_ce301891eaa5f1eecc48,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_dd08dabd916b79,ginsenoside,,ginsenjilinol,Oxidated-protopan axatriol+Glc,entity_baae10626edc3407,entity_523d29e7fb0d53f4,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_baae10626edc3407"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_523d29e7fb0d53f4"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C42H72O15 -> C36H62O10,"[""form_a0e2aba22878f881""]","[""form_4f453f5ee457eaf5""]",{},-162.052823,valid,unique_reported_entity,derivation_8b6aef8630a15d,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_48ab71a520d8f796381f;chunk_8b0d4fd16f7534c1e694,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_2ed7dbdd62c7d0,ginsenoside,,Notoginsenoside R1,ginsenoside Rf,entity_1c128e71fedcf015,entity_aa500cbc70ff655a,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1c128e71fedcf015"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_aa500cbc70ff655a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C47H80O18 -> C42H72O14,"[""form_3a4457373a7d4f42""]","[""form_27b1c936bea52cc8""]",{},-132.042259,valid,unique_reported_entity,derivation_943e42e3983bd6,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7c98104c5902f9,ginsenoside,,pseudoginsenosid,Gypenoside,entity_47dbc528370f3c1f,entity_72b5e9a9dba187d9,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_72b5e9a9dba187d9"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C50H84O19 -> C48H82O18,"[""form_9848c2e2ea3acb86""]","[""form_2f75fb8072ace89b""]",{},-42.010565,valid,unique_reported_entity,derivation_985667eeca155b,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_06e5321708e0df,ginsenoside,,20-glc-G-Rf,Ginsenoside Rg1,entity_1e9c9158b2d9f931,entity_d96110b1470152a6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1e9c9158b2d9f931"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_33560fce01591579""]","[""form_7e15527b576a6354""]",{},-162.052823,valid,unique_reported_entity,derivation_35c274de0f4635,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a08878838406ae,ginsenoside,,Yesanchinoside D,Ginsenoside Rg1,entity_30007aebe52b5a0a,entity_d96110b1470152a6,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_30007aebe52b5a0a"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C44H74O15 -> C42H72O14,"[""form_45fcaa75143a02d1""]","[""form_7e15527b576a6354""]",{},-42.010565,valid,unique_reported_entity,derivation_c8f29974270698,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_29cafa3a16e8fe,ginsenoside,,ginsenoside Rf,G-Rh1,entity_aa500cbc70ff655a,entity_785007943bc3cf09,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_aa500cbc70ff655a"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_785007943bc3cf09"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C42H72O14 -> C36H62O9,"[""form_27b1c936bea52cc8""]","[""form_725ff54cb6e1c03e""]",{},-162.052823,valid,unique_reported_entity,derivation_09b5e430c6d11f,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_868459786ed72e,ginsenoside,,G-Rg1,G-Rh1,entity_11d5cf053633d1b5,entity_785007943bc3cf09,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_785007943bc3cf09"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C42H72O14 -> C36H62O9,"[""form_f8fd40e1318431a4""]","[""form_725ff54cb6e1c03e""]",{},-162.052823,valid,unique_reported_entity,derivation_c2654a5266502c,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_c63e2d1e1aea3f,ginsenoside,,Ginsenoside Rs4,Ginsenoside Rg5,entity_51b5d8a847bfa805,entity_7de542b596420380,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_51b5d8a847bfa805"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_7de542b596420380"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C44H72O13 -> C42H70O12,"[""form_d9331d0fec02ff1c""]","[""form_f0c1243bf0f23510""]",{},-42.010565,valid,unique_reported_entity,derivation_e0dd49f81c20e1,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_2cb662e303c135aead81;chunk_6b0d64bd980aea95f64b;chunk_9f3933945423aa330977;chunk_fd890ca0e95c605dce18,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_3540f4bc44b189,ginsenoside,,PQ-R1,pseudoginsenosid,entity_792f5e28b491b856,entity_47dbc528370f3c1f,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_792f5e28b491b856"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C56H94O24 -> C50H84O19,"[""form_a98a86d8bcacca82""]","[""form_9848c2e2ea3acb86""]",{},-162.052823,valid,unique_reported_entity,derivation_a354454e1a68b4,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_1664d3f293a8b5,ginsenoside,,20Z-ginsenoside-Rs4 isomer,Ginsenoside Rg5,entity_a3c49a9d80873e03,entity_7de542b596420380,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_a3c49a9d80873e03"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_7de542b596420380"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C44H72O13 -> C42H70O12,"[""form_18b78ae35b505ca1""]","[""form_f0c1243bf0f23510""]",{},-42.010565,valid,unique_reported_entity,derivation_5351fd3a01d58b,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_2cb662e303c135aead81;chunk_51982da1a04a240f3299;chunk_fd890ca0e95c605dce18,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_5fce90ae4091b8,ginsenoside,,koryoginsenoside R1,G-Rf,entity_b506080fbc6bd6ae,entity_fc7578bb143494c5,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b506080fbc6bd6ae"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_10892323936e0d05""]","[""form_3892af7899663cbb""]",{},-68.026215,valid,unique_reported_entity,derivation_54ffb4886ae804,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_0631173152f278,ginsenoside,,Rs2,G-Rb2/G-Rb3/G-Rc,entity_b01a4a2f9665cb89,entity_3aad3305041f63e9,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b01a4a2f9665cb89"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_3aad3305041f63e9"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C55H92O23 -> C53H90O22,"[""form_d803829f4642916a""]","[""form_f54bf7ca8bf4d9b1""]",{},-42.010565,valid,unique_reported_entity,derivation_52aa0720646055,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_2c82b7e414372849f471;chunk_422e82f9c16efd5c8866;chunk_784ca4f837c7a19c3aad;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_a39ed9172cf8ca,ginsenoside,,NG-N,G-Rf,entity_a6832f070a739024,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_a6832f070a739024"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_0f642e553e5dd867""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_3f00cef2d7da92,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_6595c6583988fb,ginsenoside,,koryoginsenoside,ginsenoside Re3,entity_ad12e53dcb453643,entity_6853db04e14ae862,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_ad12e53dcb453643"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_6853db04e14ae862"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O24 -> C48H82O19,"[""form_fb90cd582faea142""]","[""form_d9656570fb5502cc""]",{},-162.052823,valid,unique_reported_entity,derivation_c9391fca1b9635,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_05d009a1cb376c,ginsenoside,,notoginsenoside N,ginsenoside Rf,entity_2cff75a5b5896862,entity_aa500cbc70ff655a,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2cff75a5b5896862"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_aa500cbc70ff655a"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_8bc5ff1fc84e1b76""]","[""form_27b1c936bea52cc8""]",{},-162.052823,valid,unique_reported_entity,derivation_0f70fbdc737e15,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_cfd9fbdbcbbd8a,ginsenoside,,G-Re6,G-Rg1,entity_c50614a27df04861,entity_11d5cf053633d1b5,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_c50614a27df04861"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_11d5cf053633d1b5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_677909a2ad214ea5""]","[""form_f8fd40e1318431a4""]",{},-68.026215,valid,unique_reported_entity,derivation_940f78f90f704d,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283;chunk_3fbcfd2a032f66b908a5;chunk_882470a12bfb0084bea7;chunk_cede274bcb6c91cff19e,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
